,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
137,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2008,5,2009,1,none,area,25718.66
138,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2010,5,2011,1,none,area,23956.81
139,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2011,5,2012,1,none,area,25937.44
140,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2012,5,2013,1,none,area,29862.75
141,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2014,5,2015,1,none,area,28356.74
142,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Maize,Meher,2015,5,2016,1,none,area,24760.56
143,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,1998,5,1999,1,none,area,2362.666932756751
144,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2000,5,2001,1,none,area,3296.3198559427524
145,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2001,5,2002,1,none,area,4918.867104701056
146,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2003,5,2004,1,none,area,5732.0
147,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2004,5,2005,1,none,area,7889.0
148,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2005,5,2006,1,none,area,13787.28
149,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2006,5,2007,1,none,area,13140.89
150,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2007,5,2008,1,none,area,14721.69
151,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2008,5,2009,1,none,area,16691.94
152,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2011,5,2012,1,none,area,13505.87
153,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2012,5,2013,1,none,area,8039.53
154,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2014,5,2015,1,none,area,26896.44
155,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sesame Seed,Meher,2015,5,2016,1,none,area,20274.07
156,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chili Pepper,Meher,2001,5,2002,1,none,area,413.7203466504877
157,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chili Pepper,Meher,2003,5,2004,1,none,area,586.0
158,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chili Pepper,Meher,2004,5,2005,1,none,area,713.0
159,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chili Pepper,Meher,2005,5,2006,1,none,area,714.87
